0,1000000000.0,-9.387376E+001, 1.166001E+001,0,0
1,1050000000.0,-9.041241E+001,-1.674929E+001,0,0
2,1100000000.0,-8.809996E+001,-5.840187E+001,0,0
3,1150000000.0,-8.855279E+001,-1.082560E+002,0,0
4,1200000000.0,-8.782729E+001,-1.407214E+002,0,0
5,1250000000.0,-8.881953E+001,-1.749658E+002,0,0
6,1300000000.0,-8.960461E+001, 1.571991E+002,0,0
7,1350000000.0,-8.977998E+001, 1.195838E+002,0,0
8,1400000000.0,-9.141676E+001, 1.026238E+002,0,0
9,1450000000.0,-9.245866E+001, 6.150919E+001,0,0
10,1500000000.0,-9.182748E+001, 4.247066E+001,0,0
11,1550000000.0,-9.087265E+001, 1.678185E+001,0,0
12,1600000000.0,-8.918163E+001,-2.898733E+001,0,0
13,1650000000.0,-8.969946E+001,-7.635408E+001,0,0
14,1700000000.0,-9.030708E+001,-1.118020E+002,0,0
15,1750000000.0,-8.914802E+001,-1.707998E+002,0,0
16,1800000000.0,-8.876920E+001, 1.446823E+002,0,0
17,1850000000.0,-8.663712E+001, 5.852308E+001,0,0
18,1900000000.0,-8.860016E+001, 1.154535E+001,0,0
19,1950000000.0,-8.730816E+001,-4.663594E+001,0,0
20,2000000000.0,-8.993988E+001,-9.074745E+001,0,0
21,2050000000.0,-9.010629E+001,-1.532759E+002,0,0
22,2100000000.0,-9.143762E+001, 1.596629E+002,0,0
23,2150000000.0,-9.528311E+001, 1.735890E+002,0,0
24,2200000000.0,-9.500090E+001, 1.377975E+002,0,0
25,2250000000.0,-9.110641E+001, 1.201535E+002,0,0
26,2300000000.0,-9.048504E+001, 6.590662E+001,0,0
27,2350000000.0,-9.039872E+001, 3.242675E+001,0,0
28,2400000000.0,-9.358414E+001,-3.399991E+000,0,0
29,2450000000.0,-9.290587E+001,-2.976301E+001,0,0
30,2500000000.0,-8.885909E+001,-6.898215E+001,0,0
31,2550000000.0,-9.142608E+001,-9.476701E+001,0,0
32,2600000000.0,-9.303847E+001,-1.321380E+002,0,0
33,2650000000.0,-9.117977E+001,-1.787387E+002,0,0
34,2700000000.0,-9.164308E+001, 1.441509E+002,0,0
35,2750000000.0,-9.254454E+001, 9.965359E+001,0,0
36,2800000000.0,-9.194215E+001, 7.204057E+001,0,0
37,2850000000.0,-9.107746E+001, 1.707791E+001,0,0
38,2900000000.0,-9.175047E+001,-1.381649E+001,0,0
39,2950000000.0,-9.287456E+001,-7.368381E+001,0,0
40,3000000000.0,-9.515167E+001,-8.021464E+001,0,0
41,3050000000.0,-9.277838E+001,-1.319775E+002,0,0
42,3100000000.0,-9.025163E+001, 1.779092E+002,0,0
43,3150000000.0,-8.882989E+001, 1.263075E+002,0,0
44,3200000000.0,-8.971381E+001, 9.679005E+001,0,0
45,3250000000.0,-9.016275E+001, 5.044705E+001,0,0
46,3300000000.0,-9.387576E+001, 1.579775E+001,0,0
47,3350000000.0,-9.433830E+001,-1.740843E+000,0,0
48,3400000000.0,-9.039730E+001,-6.581197E+001,0,0
49,3450000000.0,-9.539175E+001,-9.984154E+001,0,0
50,3500000000.0,-9.169153E+001,-1.058678E+002,0,0
51,3550000000.0,-9.479198E+001,-1.711067E+002,0,0
52,3600000000.0,-8.826276E+001, 1.301891E+002,0,0
53,3650000000.0,-9.017654E+001, 1.336897E+002,0,0
54,3700000000.0,-9.032531E+001, 6.435683E+001,0,0
55,3750000000.0,-8.943190E+001, 4.248988E+001,0,0
56,3800000000.0,-9.541650E+001, 1.290905E+001,0,0
57,3850000000.0,-9.163618E+001,-1.034659E+002,0,0
58,3900000000.0,-9.745879E+001,-1.610529E+002,0,0
59,3950000000.0,-9.198722E+001, 1.462151E+002,0,0
60,4000000000.0,-9.198638E+001, 9.667127E+001,0,0
61,4050000000.0,-9.420154E+001, 5.033969E+001,0,0
62,4100000000.0,-9.014184E+001, 2.189149E+001,0,0
63,4150000000.0,-8.793850E+001,-9.812037E+000,0,0
64,4200000000.0,-8.330518E+001,-4.735480E+001,0,0
65,4250000000.0,-8.284267E+001,-8.264903E+001,0,0
66,4300000000.0,-8.141598E+001,-7.219814E+001,0,0
67,4350000000.0,-7.970243E+001,-1.204861E+002,0,0
68,4400000000.0,-8.099802E+001,-1.669686E+002,0,0
69,4450000000.0,-8.127817E+001, 1.517924E+002,0,0
70,4500000000.0,-8.219016E+001, 1.309886E+002,0,0
71,4550000000.0,-7.794608E+001, 1.311276E+002,0,0
72,4600000000.0,-7.914236E+001, 1.036441E+002,0,0
73,4650000000.0,-7.783952E+001, 7.954353E+001,0,0
74,4700000000.0,-7.576582E+001, 1.637043E+001,0,0
75,4750000000.0,-7.821095E+001,-1.414282E+001,0,0
76,4800000000.0,-7.862415E+001,-3.433335E+001,0,0
77,4850000000.0,-7.845910E+001,-9.339445E+001,0,0
78,4900000000.0,-8.000978E+001,-1.403999E+002,0,0
79,4950000000.0,-8.047916E+001,-1.025691E+002,0,0
80,5000000000.0,-7.549026E+001,-1.696106E+002,0,0
81,5050000000.0,-8.694106E+001, 7.682858E+001,0,0
82,5100000000.0,-7.763564E+001, 1.753593E+002,0,0
83,5150000000.0,-7.389775E+001, 9.433073E+001,0,0
84,5200000000.0,-8.184791E+001, 2.415701E+001,0,0
85,5250000000.0,-7.706216E+001, 9.224288E+001,0,0
86,5300000000.0,-7.297462E+001, 1.021436E+001,0,0
87,5350000000.0,-8.164157E+001,-5.893103E+001,0,0
88,5400000000.0,-7.462047E+001, 1.907565E+000,0,0
89,5450000000.0,-7.414248E+001,-8.474526E+001,0,0
