128	7.400000	-40.742371	-64.117668	1	1
129	7.450000	-42.133324	-100.004814	1	1
130	7.500000	-43.656094	-108.486885	1	1
131	7.550000	-44.519928	-144.250565	1	1
132	7.600000	-45.109024	-144.088242	1	1
133	7.650000	-45.951572	-156.218460	1	1
134	7.700000	-42.805626	-172.505249	1	1
135	7.750000	-45.461742	145.869720	1	1
136	7.800000	-46.015755	116.303078	1	1
137	7.850000	-62.177292	-157.425079	1	1
138	7.900000	-53.806458	-142.922653	1	1
139	7.950000	-47.101063	-170.905884	1	1
140	8.000000	-46.192818	175.493759	1	1
141	8.050000	-42.460003	175.419998	1	1
142	8.100000	-40.155003	142.090607	1	1
143	8.150000	-38.932392	125.678680	1	1
144	8.200000	-39.221817	102.190720	1	1
145	8.250000	-39.000351	84.881760	1	1
146	8.300000	-40.042850	66.143806	1	1
147	8.350000	-41.697750	38.454857	1	1
148	8.400000	-39.252201	40.429485	1	1
149	8.450000	-41.656918	10.723064	1	1
150	8.500000	-41.750034	18.757324	1	1
151	8.550000	-41.269562	6.948908	1	1
152	8.600000	-41.598248	-27.100609	1	1
153	8.650000	-45.428608	-48.025391	1	1
154	8.700000	-51.973717	-28.020008	1	1
155	8.750000	-52.025291	28.138262	1	1
156	8.800000	-43.091194	16.433180	1	1
157	8.850000	-41.575729	-19.360928	1	1
158	8.900000	-40.789631	-37.489010	1	1
159	8.950000	-44.517445	-57.867558	1	1
160	9.000000	-43.660576	-54.366882	1	1
161	9.050000	-43.229942	-69.946564	1	1
162	9.100000	-41.511803	-77.862823	1	1
163	9.150000	-42.037209	-90.546089	1	1
164	9.200000	-41.455700	-111.282738	1	1
165	9.250000	-41.465660	-125.327103	1	1
166	9.300000	-44.196026	-135.122849	1	1
167	9.350000	-43.983410	-145.080307	1	1
168	9.400000	-46.467541	-154.645157	1	1
169	9.450000	-45.163269	-153.683792	1	1
170	9.500000	-44.567860	-171.253174	1	1
171	9.550000	-43.608307	161.587967	1	1
172	9.600000	-48.205368	117.601891	1	1
173	9.650000	-57.296070	103.128609	1	1
174	9.700000	-57.273560	-98.142578	1	1
175	9.750000	-52.258373	-119.636566	1	1
176	9.800000	-48.800419	-169.548859	1	1
177	9.850000	-48.838558	169.939606	1	1
178	9.900000	-53.191517	137.881470	1	1
179	9.950000	-49.806110	-168.700943	1	1
180	10.000000	-49.497566	167.112656	1	1
181	10.050000	-48.487240	151.587875	1	1
182	10.100000	-48.859436	124.096985	1	1
183	10.150000	-50.656517	145.469940	1	1
184	10.200000	-45.863205	140.027649	1	1
185	10.250000	-44.623302	117.820534	1	1
186	10.300000	-44.350372	92.468513	1	1
187	10.350000	-44.523663	73.609245	1	1
188	10.400000	-45.489700	45.777912	1	1
189	10.450000	-51.473511	7.622480	1	1
190	10.500000	-54.211056	46.358082	1	1
191	10.550000	-56.898655	72.100235	1	1
192	10.600000	-50.110115	52.197544	1	1
193	10.650000	-52.438698	13.750602	1	1
194	10.700000	-61.195515	1.588668	1	1
195	10.750000	-55.733994	47.993114	1	1
196	10.800000	-53.791927	43.263733	1	1
197	10.850000	-52.220032	11.293686	1	1
198	10.900000	-50.692245	5.346575	1	1
199	10.950000	-52.194901	-25.087751	1	1
200	11.000000	-57.683071	-6.791605	1	1
201	11.050000	-54.753990	-11.130525	1	1
202	11.100000	-48.213940	-24.352600	1	1
203	11.150000	-46.018829	-71.705261	1	1
204	11.200000	-49.057976	-105.665764	1	1
205	11.250000	-47.112957	-149.766922	1	1
206	11.300000	-51.876511	175.213547	1	1
207	11.350000	-54.216412	115.446220	1	1
208	11.400000	-58.645798	-8.905828	1	1
209	11.450000	-55.337990	-99.950813	1	1
210	11.500000	-53.125126	172.462204	1	1
211	11.550000	-53.617111	130.411530	1	1
212	11.600000	-48.845295	58.073257	1	1
213	11.650000	-53.240322	-14.276735	1	1
214	11.700000	-54.932442	-20.680578	1	1
215	11.750000	-53.716850	-71.226883	1	1
216	11.800000	-53.925358	-110.328438	1	1
217	11.850000	-56.158161	-174.477051	1	1
218	11.900000	-54.097485	129.915619	1	1
219	11.950000	-69.989098	101.872604	1	1
220	12.000000	-53.934086	84.228745	1	1
221	12.050000	-52.811970	43.578808	1	1
222	12.100000	-50.809074	2.317116	1	1
223	12.150000	-51.698593	-54.147278	1	1
224	12.200000	-54.304089	-141.295502	1	1
225	12.250000	-68.003036	175.655411	1	1
226	12.300000	-64.705994	11.417313	1	1
227	12.350000	-65.932877	-122.914238	1	1
228	12.400000	-57.311615	74.810753	1	1
229	12.450000	-62.317642	-16.826942	1	1
230	12.500000	-62.247532	-134.076630	1	1
231	12.550000	-60.027561	106.839493	1	1
232	12.600000	-56.324646	24.670525	1	1
233	12.650000	-55.841526	-10.485911	1	1
234	12.700000	-56.762455	-57.677151	1	1
235	12.750000	-56.981735	-83.352997	1	1
236	12.800000	-61.492516	-95.845932	1	1
237	12.850000	-58.736889	-83.044533	1	1
238	12.900000	-56.561340	-106.256157	1	1
239	12.950000	-54.234447	-139.709412	1	1
240	13.000000	-54.035133	-176.001877	1	1
241	13.050000	-57.698235	166.079987	1	1
242	13.100000	-68.391808	150.745316	1	1
243	13.150000	-67.772568	-119.850792	1	1
244	13.200000	-57.139351	131.406326	1	1
245	13.250000	-58.965714	113.758942	1	1
246	13.300000	-56.373978	56.374897	1	1
247	13.350000	-64.508881	45.278751	1	1
248	13.400000	-56.413857	8.269209	1	1
249	13.450000	-56.239395	-95.878609	1	1
250	13.500000	-58.453655	-105.190033	1	1
251	13.550000	-62.239124	155.959808	1	1
252	13.600000	-62.143669	-118.639755	1	1
253	13.650000	-69.989998	169.252426	1	1
254	13.700000	-58.031300	170.770721	1	1
255	13.750000	-54.402618	120.806068	1	1
256	13.800000	-58.125580	64.050964	1	1
257	13.850000	-58.825340	26.632681	1	1
258	13.900000	-56.174660	-8.030027	1	1
259	13.950000	-59.053310	-89.210037	1	1
260	14.000000	-62.112591	-84.270676	1	1
261	14.050000	-60.861851	-137.214157	1	1
262	14.100000	-57.437141	-93.015671	1	1
263	14.150000	-54.405437	-131.195374	1	1
264	14.200000	-55.232479	171.356903	1	1
265	14.250000	-57.343548	150.408600	1	1
266	14.300000	-61.028717	110.853073	1	1
267	14.350000	-64.437691	104.643951	1	1
268	14.400000	-59.597755	31.664671	1	1
269	14.450000	-63.193260	-112.618042	1	1
270	14.500000	-62.691765	-50.170399	1	1
271	14.550000	-63.551651	-164.742691	1	1
272	14.600000	-62.640068	-131.422653	1	1
273	14.650000	-56.319714	-156.821030	1	1
274	14.700000	-67.686668	-176.415573	1	1
275	14.750000	-56.994171	165.588028	1	1
276	14.800000	-61.511044	117.905876	1	1
277	14.850000	-59.059967	96.889786	1	1
278	14.900000	-69.467728	162.776016	1	1
279	14.950000	-55.619305	165.656296	1	1
280	15.000000	-51.955441	107.244209	1	1
281	15.050000	-56.873016	92.101555	1	1
282	15.100000	-60.024315	68.075577	1	1
283	15.150000	-65.771706	76.335037	1	1
284	15.200000	-73.092415	96.269501	1	1
285	15.250000	-59.304585	121.237846	1	1
286	15.300000	-71.185959	49.984509	1	1
287	15.350000	-68.700493	-178.665192	1	1
288	15.400000	-66.634384	-155.055359	1	1
289	15.450000	-60.686127	135.398071	1	1
290	15.500000	-59.862827	95.858315	1	1
291	15.550000	-57.767670	62.376076	1	1
292	15.600000	-63.036060	54.445850	1	1
293	15.650000	-68.769768	137.627411	1	1
294	15.700000	-57.680248	91.011589	1	1
295	15.750000	-56.915207	85.498917	1	1
296	15.800000	-54.941422	64.596519	1	1
297	15.850000	-56.983349	31.998043	1	1
298	15.900000	-63.586811	10.107501	1	1
299	15.950000	-62.572460	-2.224595	1	1
300	16.000000	-58.147717	17.237404	1	1
301	16.050000	-57.416294	3.383089	1	1
302	16.100000	-54.142742	-35.132927	1	1
303	16.150000	-62.712036	-142.149002	1	1
304	16.200000	-57.423794	-38.160404	1	1
305	16.250000	-58.088825	-54.830185	1	1
306	16.300000	-55.656185	-78.627129	1	1
307	16.350000	-59.701309	-123.538284	1	1
308	16.400000	-67.210152	-124.421234	1	1
309	16.450000	-55.384014	145.865387	1	1
310	16.500000	-61.931591	62.922020	1	1
311	16.550000	-61.084381	53.196419	1	1
312	16.600000	-56.045181	-38.111549	1	1
313	16.650000	-63.240482	-119.362503	1	1
314	16.700000	-66.484261	-93.610008	1	1
315	16.750000	-79.544052	32.093204	1	1
316	16.800000	-65.176727	15.692617	1	1
317	16.850000	-59.482906	27.129488	1	1
318	16.900000	-59.070850	-8.617183	1	1
319	16.950000	-62.407242	-23.019884	1	1
320	17.000000	-57.922234	-29.994797	1	1
321	17.050000	-58.218559	-52.271988	1	1
322	17.100000	-63.510559	-67.909882	1	1
323	17.150000	-67.426659	17.960342	1	1
324	17.200000	-52.913734	-32.233696	1	1
325	17.250000	-57.599907	-32.339214	1	1
326	17.300000	-55.400612	-22.882614	1	1
327	17.350000	-53.818169	-30.666517	1	1
328	17.400000	-52.588985	-55.660961	1	1
329	17.450000	-50.381588	-57.433437	1	1
330	17.500000	-54.365376	-73.446861	1	1
331	17.550000	-51.550797	-91.186035	1	1
332	17.600000	-48.824535	-99.207054	1	1
333	17.650000	-50.876942	-110.522949	1	1
334	17.700000	-52.067078	-120.334259	1	1
335	17.750000	-48.598099	-124.153534	1	1
336	17.800000	-50.344563	-127.042427	1	1
337	17.850000	-51.282215	-147.771835	1	1
338	17.900000	-51.979858	-159.052185	1	1
339	17.950000	-52.199387	-168.145844	1	1
340	18.000000	-51.414127	-178.007919	1	1
341	18.050000	-56.259258	-167.901230	1	1
342	18.100000	-53.219265	-157.449890	1	1
343	18.150000	-51.890873	-166.886414	1	1
344	18.200000	-51.161789	-178.640549	1	1
345	18.250000	-50.695873	163.332672	1	1
346	18.300000	-51.416893	170.167648	1	1
347	18.350000	-49.878494	158.211548	1	1
348	18.400000	-50.078514	152.330093	1	1
349	18.450000	-50.054329	121.920059	1	1
350	18.500000	-48.927002	117.082176	1	1
351	18.550000	-50.010323	89.675987	1	1
352	18.600000	-53.131691	77.726982	1	1
353	18.650000	-53.341106	68.445740	1	1
354	18.700000	-56.939011	41.255905	1	1
355	18.750000	-67.765442	26.875244	1	1
356	18.800000	-61.733017	133.495331	1	1
357	18.850000	-62.322853	-67.819946	1	1
358	18.900000	-58.475105	-175.427490	1	1
359	18.950000	-51.599194	161.195023	1	1
360	19.000000	-53.085361	138.007278	1	1
361	19.050000	-48.600277	107.475731	1	1
362	19.100000	-54.565521	94.372406	1	1
363	19.150000	-52.158997	106.841721	1	1
364	19.200000	-53.502567	86.229637	1	1
365	19.250000	-51.126358	90.282288	1	1
366	19.300000	-49.389183	77.341156	1	1
367	19.350000	-50.320175	63.530685	1	1
368	19.400000	-50.380039	55.039627	1	1
369	19.450000	-51.324223	44.667194	1	1
370	19.500000	-50.875603	35.828701	1	1
371	19.550000	-53.123997	40.301609	1	1
372	19.600000	-50.457745	36.280003	1	1
373	19.650000	-48.962898	29.081310	1	1
374	19.700000	-48.811798	13.881371	1	1
375	19.750000	-48.603111	-2.815494	1	1
376	19.800000	-49.021553	-20.608561	1	1
377	19.850000	-49.218376	-22.847006	1	1
378	19.900000	-51.864098	-25.587715	1	1
379	19.950000	-52.538788	-17.329006	1	1
380	20.000000	-52.680889	-16.877464	1	1
381	20.050000	-51.272575	-34.875301	1	1
382	20.100000	-53.069893	-49.824467	1	1
383	20.150000	-55.598198	-44.392460	1	1
384	20.200000	-49.906124	-38.274597	1	1
385	20.250000	-48.516968	-39.834850	1	1
386	20.300000	-48.116024	-62.326206	1	1
387	20.350000	-49.635914	-95.793785	1	1
388	20.400000	-47.069027	-94.046890	1	1
389	20.450000	-47.464085	-107.282379	1	1
390	20.500000	-47.272766	-123.247498	1	1
391	20.550000	-48.095539	-144.007507	1	1
392	20.600000	-47.798470	-155.526596	1	1
393	20.650000	-48.342873	-171.479126	1	1
394	20.700000	-48.980900	178.104874	1	1
395	20.750000	-49.841751	143.531387	1	1
396	20.800000	-53.451511	138.220001	1	1
397	20.850000	-53.500412	141.764465	1	1
398	20.900000	-50.950142	135.523163	1	1
399	20.950000	-50.434433	109.562660	1	1
400	21.000000	-50.723492	94.410095	1	1
